LON,LAT,200501,200502,200503,200504,200505,200506,200507,200508,200509,200510,200511,200512,
121.30, 24.90,  16.8532,  17.7018,  20.4783,  25.7497,  28.9461,  31.1143,  32.8774,  31.7675,  31.3786,  26.5849,  24.8664,  17.5800,
121.30, 24.95,  16.8533,  17.7123,  20.4869,  25.7475,  28.9722,  31.1411,  32.9178,  31.7954,  31.3977,  26.5948,  24.8722,  17.5711,
121.30, 25.10,  16.8712,  17.4719,  19.8656,  25.6978,  28.9717,  31.0558,  33.0239,  31.9554,  31.6614,  26.7559,  25.0689,  18.0253,
121.30, 25.15,  17.1701,  17.8291,  20.1423,  25.9758,  29.2860,  31.3592,  33.3328,  32.2657,  31.9558,  27.0335,  25.3566,  18.3323,
121.35, 24.85,  15.4697,  17.0037,  18.9415,  24.1312,  27.2615,  28.9557,  30.6901,  29.8401,  29.2304,  24.8707,  23.0903,  16.4315,
121.35, 24.90,  16.6674,  17.5817,  20.2666,  25.5353,  28.7444,  30.8503,  32.6140,  31.5215,  31.0945,  26.3263,  24.5889,  17.3848,
121.35, 24.95,  17.0407,  17.9145,  20.6713,  25.9382,  29.1752,  31.3411,  33.1563,  32.0202,  31.5963,  26.7764,  25.0589,  17.7491,
121.35, 25.00,  16.6287,  17.4066,  20.1061,  25.4935,  28.7698,  30.9309,  32.8287,  31.7051,  31.2869,  26.4309,  24.7928,  17.5056,
121.35, 25.05,  16.3316,  17.0550,  19.6934,  25.2176,  28.4804,  30.6258,  32.5297,  31.4593,  31.0336,  26.1659,  24.5569,  17.3216,
121.35, 25.10,  16.5351,  17.2084,  19.6796,  25.4269,  28.6729,  30.7633,  32.7317,  31.6441,  31.3086,  26.3620,  24.7325,  17.6245,
121.35, 25.15,  17.0780,  17.7273,  20.0308,  25.9100,  29.1796,  31.2473,  33.2337,  32.1552,  31.8536,  26.9240,  25.2450,  18.2719,
121.40, 24.75,  12.5509,  14.9820,  15.7586,  20.4423,  23.6762,  24.8760,  25.9718,  25.3332,  24.7016,  21.0223,  19.5062,  13.2254,
121.40, 24.80,  14.1750,  15.9791,  17.3631,  22.5663,  25.5423,  27.0599,  28.6103,  28.0764,  27.2438,  23.2974,  21.4071,  15.0423,
121.40, 24.85,  14.7648,  16.5086,  18.0815,  23.3578,  26.3716,  27.9604,  29.6339,  28.9692,  28.1374,  23.8569,  22.0210,  15.6224,
121.40, 24.90,  15.8138,  17.2445,  19.3610,  24.6738,  27.7966,  29.6659,  31.5042,  30.5866,  29.8500,  25.1276,  23.4340,  16.6198,
121.40, 24.95,  17.3430,  18.5619,  21.1362,  26.3749,  29.5866,  31.8066,  33.9049,  32.7616,  32.1000,  27.0647,  25.4793,  18.2517,
121.40, 25.00,  16.9957,  18.0267,  20.6051,  25.9193,  29.1445,  31.2996,  33.3521,  32.2673,  31.6901,  26.7894,  25.1933,  17.9493,
121.40, 25.05,  16.7196,  17.6724,  20.1437,  25.5901,  28.8208,  30.9475,  32.9768,  31.9619,  31.4278,  26.5623,  24.9896,  17.8466,
121.40, 25.10,  16.4812,  17.2916,  19.6340,  25.3301,  28.5552,  30.6091,  32.5806,  31.5976,  31.2294,  26.3241,  24.7226,  17.7781,
121.40, 25.15,  16.9894,  17.9401,  19.8359,  25.7205,  28.9202,  30.9102,  32.7717,  32.0582,  31.7332,  26.8586,  25.1670,  18.4028,
121.40, 25.20,  17.2287,  18.2655,  20.0231,  25.8883,  29.0424,  31.0614,  32.8241,  32.2595,  31.8768,  27.0913,  25.2454,  18.6074,
121.45, 24.70,  10.7165,  13.7248,  14.1548,  18.6174,  21.5772,  22.7178,  23.7235,  23.0566,  22.4093,  18.4997,  17.2709,  11.0700,
121.45, 24.75,  11.7175,  14.0174,  14.9238,  19.9318,  22.7141,  24.2356,  25.5237,  24.9883,  24.0258,  20.1522,  18.4406,  12.2715,
121.45, 24.80,  12.2706,  14.0613,  15.3049,  20.6921,  23.5155,  25.1029,  26.5671,  26.1805,  25.0934,  21.1293,  19.1228,  12.9676,
121.45, 24.85,  14.3306,  16.3274,  17.5732,  22.9936,  25.9028,  27.3844,  29.1049,  28.5868,  27.4199,  23.0356,  21.2534,  15.0886,
121.45, 24.90,  15.3099,  17.2411,  18.8372,  24.1457,  27.1666,  28.8525,  30.7955,  30.0436,  29.0311,  24.3333,  22.7561,  16.2691,
121.45, 24.95,  16.7923,  18.3467,  20.6641,  25.8291,  28.9259,  31.0800,  33.2119,  32.2822,  31.4669,  26.4102,  24.9405,  17.9648,
121.45, 25.00,  17.5452,  19.0107,  21.3734,  26.5206,  29.6432,  31.8361,  34.0314,  33.1453,  32.3283,  27.3577,  25.8252,  18.8338,
121.45, 25.05,  17.4669,  18.8166,  20.9758,  26.3121,  29.5049,  31.6039,  33.6699,  32.8861,  32.1653,  27.3277,  25.7009,  18.7652,
121.45, 25.10,  17.3120,  18.5290,  20.4893,  26.0913,  29.3076,  31.3085,  33.2980,  32.4876,  32.0359,  27.1395,  25.4257,  18.6638,
121.45, 25.15,  17.0252,  18.2447,  19.8898,  25.7176,  28.9049,  30.8306,  32.7173,  32.0726,  31.5523,  26.7503,  24.8875,  18.3083,
121.45, 25.20,  16.6837,  17.8591,  19.6030,  25.3036,  28.3980,  30.3963,  32.2583,  31.7240,  30.9229,  26.3617,  24.4528,  18.0259,
121.45, 25.25,  16.5622,  17.5734,  19.4902,  25.0525,  28.1454,  30.1906,  32.2265,  31.5940,  30.5773,  26.1443,  24.2305,  17.8631,
121.50, 24.65,  12.7733,  15.0723,  15.8673,  20.8443,  23.8480,  25.1687,  26.4837,  25.8221,  24.9412,  21.2213,  19.5283,  13.3469,
121.50, 24.70,  11.4517,  14.0162,  14.7217,  19.6178,  22.3549,  23.8024,  25.0088,  24.4417,  23.4854,  19.5324,  17.9227,  11.8377,
121.50, 24.75,  13.5560,  15.4246,  16.5065,  21.9638,  24.7896,  26.4180,  27.9995,  27.4689,  26.2089,  22.2300,  20.2361,  14.2104,
